Exp,Pred
7.39794,7.032532
5.7000003,6.0313087
5.2000003,5.233594
7.5999804,7.2225385
5.4,5.335763
6.6999917,5.1113343
7.4000077,7.302777
5.1,5.2699866
7.500038,6.3211875
5.3,5.308994
5.8000007,5.4327307
6.6999917,7.7860675
5.5999994,6.265655
5.4,5.4804316
6.3999968,6.0489774
7.7447276,6.3298154
5.4,5.083973
7.6777806,6.565973
4.7000003,4.791985
5.8000007,5.8566475
5.4000077,5.233151
5.0,5.1944556
5.8000007,5.4589148
5.1,5.056909
5.4,5.34998
5.5999994,5.6728587
5.1,5.1772523
7.7212462,6.035267
5.7000003,5.913628
5.3,5.4140625
5.0,5.2743125
5.9003196,5.8478556
5.1000156,5.492305
6.1999984,5.8969254
6.3001623,5.868609
5.3,5.843199
5.1,4.838539
5.0,5.5559516
6.49485,6.049684
4.6,5.28684
5.1,5.27897
6.091515,6.249927
6.400117,6.29396
7.7999706,7.300256
5.0,5.0136013
6.5999975,6.5549855
5.8000007,5.414149
5.1,5.189962
5.3,5.044203
6.1999984,6.0611424
5.1,5.454399
5.0,5.659583
5.8000007,5.8845096
5.1000156,4.8864737
5.500038,5.4194283
7.0,5.73113
5.4999995,5.643722
5.4999995,5.3826942
5.3,4.9806714
6.7121983,5.9861193
5.0,5.3576384
5.2000003,5.309401
5.7000003,5.7399716
6.7999983,6.3808475
6.299998,6.1080794
5.5999994,5.7048216
6.3999968,5.8336363
5.8000007,5.58807
5.3,5.396924
10.040958,9.117139
6.299998,6.3510056
5.5999994,5.383751
7.4000077,5.8751097
5.1,4.8631477
5.4999995,5.4448705
7.1999707,6.6088576
4.1,4.9335613
5.5999994,5.8922963
5.6001534,5.7589746
5.7000003,5.784954
5.800245,5.7893863
5.2000003,5.3452845
7.080922,6.324787
5.5999994,6.320561
5.4,5.356287
8.251812,8.258372
5.1,5.2131305
5.4,5.2806983
5.4000077,5.6743155
5.1,5.188245
6.0,5.9287524
5.4000077,5.1589527
6.1999984,5.692373
5.8000007,5.9402056
5.0,5.1116753
5.0,5.434114
4.69897,5.2741456
4.0,5.316964
5.0,5.133396
5.1,5.0307612
5.3,5.2875595
9.0,7.452834
5.2000003,5.2902837
6.6999917,6.3615327
5.5999994,5.8688097
5.1,5.229806
5.1,5.3095627
6.3999968,6.439003
6.0,5.7938957
5.5999994,6.0073695
5.1,5.364092
5.899998,5.896128
6.1999984,5.418534
5.4,5.5921855
5.1000156,5.3664
5.8000007,5.731395
5.3,5.125578
5.0,4.7796073
5.0,6.05242
6.5999975,5.4646196
5.1000156,5.3327274
5.1,5.1944203
7.0,5.5433793
5.899998,5.957157
5.5999994,5.4181523
5.075721,4.9489446
5.8000007,5.6854672
5.3000755,5.2510667
5.3,5.2729893
5.1,5.087415
7.869666,8.185854
5.1000156,5.1520576
5.4999995,5.8907065
5.1,5.137605
5.0,5.104236
5.2000003,5.0450335
5.5999994,6.3444214
8.600327,8.118085
5.1,5.4980264
7.549751,7.4185557
5.2000394,5.2578654
5.84649,6.757911
5.7000003,5.7162876
5.7000003,6.44053
4.2,5.260446
6.0,5.682869
5.2000003,5.0065913
9.142668,8.220339
5.7000003,5.443632
5.5999994,5.5383263
5.0,5.0595284
5.2000003,5.2251387
5.1,5.056964
5.3,5.7260528
6.8477116,7.000203
5.8000007,5.7799954
5.1,5.1898623
8.769551,8.715497
5.1,4.8107233
5.5999994,6.236817
5.7000003,5.923666
5.84649,6.5950227
5.1,5.20859
8.39794,7.9252124
5.0,4.794555
5.5999994,5.767703
4.1,5.1484704
5.899998,5.6252627
5.3000755,5.8622932
5.0,5.116208
5.7000003,5.787385
7.5999804,7.2311816
5.5999994,5.7947984
5.2000003,5.3754406
5.3,4.9660645
5.5999994,5.68975
6.099999,6.29909
5.3,5.0262794
5.0,5.04888
7.1999707,5.981921
5.5999994,5.7987056
5.3,5.1476474
7.5999804,5.623228
5.8000007,5.603165
5.7000003,5.393824
5.5999994,5.551256
6.1999984,6.2026877
10.045757,8.882142
8.4,6.249289
5.4,5.211283
5.4999995,5.656611
6.6999917,5.6945715
5.5999994,5.6307693
9.10018,8.415332
5.8000007,5.7695265
5.0,5.208933
5.4999995,5.885853
5.8000007,5.1455727
5.1,5.4707932
5.2000003,5.5013022
7.2999887,6.6242642
8.69897,7.252994
7.1000156,6.824553
5.1000156,4.8296585
5.3000755,5.5518312
5.5999994,5.4099927
6.400117,6.0408397
5.500038,5.755598
6.1999984,5.679835
5.4,5.3288097
5.6001534,6.763595
6.499997,5.73223
4.0,4.4584446
5.899998,6.4004292
6.3999968,6.2138634
5.0,5.0571346
6.099999,5.907433
5.7000003,5.6673083
5.5999994,5.494
5.0,5.129407
5.4999995,5.5091076
5.4,5.751685
5.69897,6.2895436
5.4,5.8110256
5.4,5.581247
9.320572,8.508329
5.1000156,5.071168
7.69897,5.7543073
5.2000394,5.664851
6.7212462,6.394938
8.045757,8.222559
6.30103,7.1233563
5.0,4.969804
5.4,5.4508567
5.7000003,5.5717173
5.1,5.1110077
5.8000007,5.555046
5.3,5.225277
7.0,6.358239
5.5999994,5.2383566
5.6001534,5.490185
5.2000003,5.621222
8.400117,7.0141973
4.4,4.83878
6.1001797,5.3459997
5.5999994,5.4603486
5.2000003,5.63684
5.3,5.437206
5.1,5.355617
5.7000003,5.979214
6.099999,5.877855
5.8000007,6.028818
5.4,5.907226
6.1999984,6.177666
5.8000007,5.779825
8.19997,5.4457593
5.700057,5.5502744
7.4000077,6.1777678
5.7000003,5.657651
6.3999968,5.6912317
8.707744,8.561288
5.8000007,5.419913
5.0,5.253067
5.800245,5.498601
5.700057,5.8183556
5.0,5.445657
6.5086384,6.2973104
6.19382,6.7588964
6.1999984,5.1319814
5.700057,5.714447
5.1,5.186437
5.1,5.2424393
5.1,5.453563
6.499997,5.884243
5.899998,7.120467
5.1,5.1350384
4.600015,5.320047
5.4,5.3424397
5.5999994,5.558858
7.7999706,7.12554
5.0,5.3324122
5.500038,5.566431
5.0,5.319763
3.60206,5.286694
6.5999975,6.776685
5.899998,5.4424334
5.2000003,5.0648623
7.0,6.0410433
6.9000087,5.3892417
5.1,4.9790354
5.8000007,5.613985
6.9706163,6.224106
5.2000003,5.292837
5.7000003,5.85598
5.0,5.24941
5.2000003,5.311771
5.8000007,5.692607
5.7000003,5.612072
5.2000003,5.1941433
5.7000003,5.9189053
5.3000755,5.5727787
5.1,5.2562847
5.1,5.208344
7.6382723,6.191707
5.0,5.1086106
5.5999994,5.2918706
5.0,5.898003
4.1,4.8758464
5.4,6.0326285
5.2000003,5.81589
5.326058,6.1117787
5.899998,5.7634134
5.1,5.2212176
7.8999743,6.957205
5.4999995,5.394334
4.2,5.0456123
5.7000003,5.593559
5.4,5.3491635
6.0,5.41277
10.207608,9.881829
4.69897,5.2396092
7.4000077,6.1476846
5.8000007,6.0777526
5.1,5.212559
5.3,5.3278747
5.0,5.3256264
5.4,5.4182396
5.1,5.18223
5.7000003,5.591998
7.7212462,6.263017
6.337242,7.096851
7.102373,6.434752
5.899998,5.714509
5.8000007,5.6251316
5.4999995,5.432966
5.221849,5.63642
6.1999984,5.482826
7.1999707,6.756417
5.8000007,5.7709064
5.1,5.6456213
5.8000007,5.2341995
5.1,5.1571636
5.2000003,5.7321177
5.0,5.317061
5.1000156,5.330177
6.6197886,6.3322215
6.6999917,5.8890653
5.4,5.279931
5.4999995,5.6299
6.0,5.4283957
5.401319,7.176678
5.5999994,5.2969103
5.5999994,5.614583
5.8000007,5.55664
6.7189665,7.8417983
6.7999983,5.870826
6.3565474,7.117272
5.4,5.2319
6.099999,5.725592
5.8000007,5.545757
8.0,7.6123366
6.9000087,6.92275
5.0,5.3842463
5.0,5.7579336
5.899998,5.7469597
5.1,5.5246024
5.1,5.234531
6.3999968,6.1273904
5.5999994,5.8347707
8.167491,7.351378
5.1000156,5.0694947
7.454693,7.097199
5.2000003,5.3481817
5.0,5.1353006
7.0,5.6876926
5.8000007,5.5814767
5.8000007,5.741673
5.0,5.037651
5.2000394,5.3164554
5.3,5.0322766
5.5999994,5.7340584
5.1,5.1424675
4.0,4.708598
5.1,5.152265
5.3,5.2981105
5.500038,5.51691
5.0,5.55276
5.899998,5.5541406
7.69897,5.7119927
9.779892,9.458653
5.4,5.2012515
9.057496,8.892713
4.1,4.495518
5.4999995,5.3769913
5.1,5.522446
5.7000003,5.989588
5.9003196,5.5782795
5.0,5.095624
5.5999994,5.21053
5.2000003,5.793981
5.4999995,5.9262934
7.0409584,6.40828
5.1,5.1411266
4.7000003,4.8580008
5.8000007,5.6864967
5.5999994,5.6808195
5.4,5.4657664
5.4,5.2367764
5.2000003,5.53667
5.4999995,5.566431
5.0,5.421015
5.899998,6.15968
5.4,5.4989676
5.500038,5.428249
5.0,5.3291955
5.7000003,5.5992575
6.099999,5.6633315
5.2000003,5.4302874
8.1549015,7.0894904
5.700057,5.77814
8.39794,8.840853
5.8000007,6.387352
5.0,4.941258
7.0,5.9792886
5.1,5.3034253
5.5999994,6.1745605
7.823909,5.9188805
5.2000003,5.6791997
5.8000007,5.7865868
9.10018,8.077698
5.4999995,5.084674
5.7000003,5.5576334
7.5086384,6.033336
7.4000077,5.801359
5.2000003,5.1369886
5.4,5.3709264
4.4,5.2666883
5.7000003,5.683956
5.8000007,5.6394
5.0,5.133859
8.0,7.4553485
5.1,5.500683
6.099999,5.6788535
5.1,5.4547424
6.1999984,5.282895
5.5999994,5.5147057
5.8000007,5.723068
5.4,5.295398
7.1870866,7.669266
5.4,5.657485
5.2000003,5.2634125
5.4999995,5.313801
6.2839966,8.210764
6.701147,5.3163533
5.8000007,6.000941
5.0,5.4864044
5.7000003,5.3737216
8.2,5.4523706
5.1,5.118592
5.1000156,5.105477
5.0,5.281511
5.60206,6.5435553
6.3999968,5.7704005
5.5999994,5.461065
5.7000003,5.841352
9.0,8.780796
5.8000007,6.1188493
5.8000007,6.079428
6.3999968,5.667203
5.1,5.4510927
5.0,5.4444394
5.4999995,5.7555385
5.5999994,5.5515647
6.1999984,6.4865956
5.481486,5.6452737
5.4999995,5.44145
6.6999917,5.306793
7.0,6.2560763
5.7000003,5.53459
5.8000007,5.6246033
5.8000007,5.5513263
5.4,5.25112
5.500038,5.128733
5.5999994,5.560411
5.8000007,6.0136166
5.3,5.4592814
5.8000007,6.163209
5.1,5.012409
5.8000007,5.720357
6.099999,6.041531
5.5999994,5.9893246
8.812479,8.961886
6.5999975,6.447123
4.3,5.6420913
5.3000755,5.021864
5.5999994,5.4070144
5.1,5.720874
5.4,5.71249
5.4,5.3358836
5.9003196,5.216595
5.2000394,5.518481
5.700057,5.258685
6.499997,6.3325543
5.8000007,5.7488813
6.099999,5.6956
5.4999995,5.3954363
7.7999706,6.031689
6.3999968,5.936822
5.0,5.404728
5.7000003,6.1628547
5.4,5.8687615
6.0,5.4635873
5.2000003,5.438217
5.0,5.154669
5.8000007,5.6330876
5.1,5.0884075
5.2000003,5.569903
3.8096683,6.3333106
5.1,4.774839
5.1,5.0537825
5.3,5.4034886
5.2000003,5.2634835
6.0,5.8123913
5.1,5.187534
5.4999995,5.773695
5.3,5.280295
5.39794,6.2536693
7.2999887,5.9193583
5.6001534,5.3912725
5.5999994,6.0537267
7.4089355,6.271486
9.0,7.7154365
5.0,5.8138356
6.3999968,5.425796
5.1,5.21198
5.0,5.171899
5.899998,5.730129
5.0,5.7439127
5.1,5.254082
5.0,5.4019785
5.0,5.571536
5.8000007,5.8947372
6.0,5.1137714
5.8000007,5.706534
6.099999,5.9850802
5.1000156,5.1923122
5.0,5.4277787
5.2000003,5.27263
8.744727,8.290745
5.1,5.180812
5.1,5.5486054
5.4,5.31678
5.700057,5.7317533
5.3,5.090766
5.899998,5.7331753
5.1,5.2917237
7.920819,5.5447702
5.5999994,5.0112557
9.481486,7.4940715
5.2636037,5.6517324
5.2000003,5.2194004
7.4089355,6.4543433
5.0,5.473754
5.0,5.655782
6.099999,5.853191
7.69897,6.8184466
5.8000007,5.1208086
5.4999995,5.2729278
6.600326,6.413365
6.1999984,5.8896346
5.4,5.4658847
5.1,4.893033
5.1,5.5441794
5.0,5.1651545
5.7000003,5.698733
5.8000007,5.5875125
5.700057,5.43814
5.3,5.5575223
5.4,5.428321
5.5999994,5.660262
5.1000156,5.3113832
5.3,5.1394763
6.499997,5.663949
5.1,5.2526526
5.5999994,5.514712
4.6,5.0798616
5.4999995,5.7888503
5.8000007,5.258077
5.5999994,5.800049
5.3,6.0928435
9.481486,8.829854
5.7000003,5.2925353
6.099999,5.945892
4.1,5.504316
5.500038,5.54168
5.3,5.4961085
5.800245,5.956503
5.0,5.1260056
8.4,6.1520123
6.0,5.5892076
6.499997,5.5009336
6.1999984,5.6563363
5.7000003,5.7661657
5.2000003,5.3068285
5.1,4.9715385
5.6001534,5.6360598
5.177832,5.211085
5.3,5.41558
6.008774,5.372281
5.3,5.2080913
5.8000007,5.911425
5.5999994,5.171877
5.7000003,5.829883
5.1,5.222887
6.600326,6.113506
5.800245,6.0299616
8.19997,8.173944
7.4000077,5.765065
5.4000077,5.6799335
5.8000007,5.5226665
5.9003196,5.8254247
8.60206,7.860577
7.7999706,7.4509206
5.4,5.374731
5.49485,5.3118067
5.7000003,5.689286
7.4000077,5.8914323
5.1,5.1899514
8.0,6.0004983
7.500038,5.6971536
5.0,5.255837
5.0,5.378104
5.8000007,5.7257867
6.0,5.86366
6.5999975,6.623674
5.3,5.299788
5.0,5.4415894
6.099999,5.314851
8.920818,8.305599
5.7000003,5.6794777
6.5999975,6.368874
5.1,5.3768797
6.1999984,5.1584535
5.5999994,5.5217524
5.1000156,5.4128346
5.4,5.542298
5.1,5.4913244
5.4,5.292682
5.5999994,5.537983
7.30103,7.718413
5.1,5.5008864
5.4,6.0004706
5.700057,6.1155524
5.4,5.491916
5.067019,5.5150576
5.7000003,5.682299
5.6001534,5.761039
5.2000003,5.6475415
6.299998,6.2296853
4.30103,5.380538
5.4999995,5.025682
7.7999706,6.1283975
5.8000007,5.606015
9.627088,8.777199
6.0,5.7016473
5.2000003,5.861591
5.3,5.326839
7.500038,6.556192
5.1,5.0982213
5.1000156,5.5499606
5.9003196,5.9585466
5.1,5.3640366
8.537602,8.373972
5.1,5.177215
7.581699,8.22082
5.0,5.139275
6.7999983,5.427156
5.7000003,5.7267513
5.1,5.1589413
5.7000003,5.503267
5.4,5.296409
8.500313,6.8908877
7.0457573,6.0316544
6.39794,5.9556813
6.0,5.7058926
5.3,5.2801075
8.600327,6.3027964
5.8000007,5.851675
5.8000007,5.8199663
5.8000007,6.293099
7.920819,7.0661016
5.3,5.3491206
7.0,5.4250293
5.800245,5.97933
5.0,5.3759007
5.1,5.1546993
5.8000007,5.6888947
5.4000077,5.611592
5.4,5.683447
5.1000156,5.498039
5.8000007,5.6850333
5.1,5.440013
5.8000007,5.656732
8.958608,8.274035
5.700057,5.6243887
5.1,5.057377
7.700057,6.082349
5.7000003,5.3665476
5.8000007,6.001092
5.8000007,5.708719
5.2000003,5.6163425
6.1001797,5.682647
5.3,5.65703
6.400117,5.880154
7.700057,6.2282853
7.500038,6.007281
6.5999975,5.083633
5.4999995,5.145566
5.3,5.3032136
6.3999968,6.3120666
5.4999995,5.7778435
5.0,5.8064394
5.2000003,5.5999126
5.3,5.134862
5.3000755,5.5173335
5.4,5.477725
5.2000394,5.3197227
5.7000003,5.6274214
5.0,4.967289
6.37059,6.8113065
5.1,5.199882
5.7000003,5.4698653
7.1079054,5.748455
6.3999968,5.880124
5.9003196,5.7345333
5.5999994,5.551025
7.700057,5.708406
5.1,5.0225773
9.19997,8.148757
5.1,5.150466
5.8000007,5.8287287
6.3999968,6.015065
6.0,6.0365787
5.4,5.1609225
8.696804,8.404679
6.6999917,5.898781
5.899998,5.7070518
6.3999968,5.8053713
5.8000007,5.506805
5.5999994,5.723018
7.7999706,6.7636714
5.5999994,5.86471
5.8000007,5.7250705
5.2839966,5.136025
5.0,5.76461
5.0,5.2965894
5.3,5.282673
5.5999994,5.60567
8.19997,6.671575
5.899998,5.7374578
5.4,5.497418
5.3,5.2667594
7.102373,5.974182
6.099999,5.608269
5.0,6.3018594
5.6777806,5.8289394
5.4,5.777246
5.0,5.413409
5.7000003,5.3073993
5.0,4.952315
6.099999,6.214342
5.0,5.5338573
7.920819,6.823156
5.0,5.0215635
5.4000077,5.6948147
5.800245,5.615133
5.1,5.173638
5.800245,5.957896
5.700057,6.105087
5.0,5.3660507
7.1366773,6.036431
4.5,5.034968
7.7999706,5.89827
9.0,7.86498
7.1999707,6.3822474
5.3,5.208331
5.8000007,5.717843
5.3,5.4304934
5.2000394,5.572842
8.10018,6.1206813
5.0778456,5.0296526
6.1999984,6.2337976
5.800245,5.695211
6.0,7.534656
5.2000003,4.8790917
5.4999995,5.691757
6.3565474,5.800412
4.1,5.6631503
6.500313,6.084419
5.0,5.1540637
5.8000007,5.892048
6.299998,5.827698
6.099999,5.7950807
4.2,4.9303417
6.6635404,6.226209
4.2,5.019738
5.5999994,5.6429224
5.0,5.1683536
5.0,5.3361697
5.1,5.1700506
7.2006593,5.505804
4.0,4.561215
5.4999995,5.3974066
6.9000087,5.118825
6.5999975,5.9765015
5.6001534,5.8294063
9.075721,5.3326907
7.5999804,7.4774547
5.3000755,5.559576
5.4999995,5.645442
5.5999994,5.664666
7.167491,7.1375003
5.8000007,5.7420454
6.5999975,5.8677545
5.0,5.270679
5.5999994,5.726537
6.299998,5.9435225
5.4,5.488335
5.8000007,5.8399515
5.5999994,5.710731
5.4999995,5.3824024
5.7000003,6.064201
7.124939,6.833031
5.1,5.3609033
5.5999994,5.670529
5.5999994,5.994929
5.1000156,5.2010665
8.886057,7.7393837
5.800245,6.2546544
5.7000003,6.0148783
6.1001797,5.526091
5.0,4.8475266
5.899998,5.784397
5.1,5.0439367
5.0,5.2633886
5.4,5.8894806
8.09691,7.946425
9.69897,5.8174906
5.1,5.4046993
5.4999995,5.612327
6.499997,5.3021646
6.099999,6.2706814
5.7000003,5.73191
5.2000394,5.524744
5.4999995,5.7336082
5.4999995,5.6424875
5.0,5.4163246
5.4,4.9126945
6.0,5.9887505
6.7999983,6.385905
7.8999743,8.119734
5.2000003,5.63391
5.1,5.1159678
5.4,5.5536036
5.1,5.2254267
5.5999994,5.1959147
8.0,5.676907
5.4999995,5.794999
7.0457573,8.271702
5.2000003,5.299106
5.4999995,5.137261
5.8000007,5.7567816
6.801343,5.737593
5.3000755,5.7535768
5.1,5.273353
5.8000007,5.571303
6.0,6.206824
5.2000003,5.4531064
6.0,6.159536
5.8000007,5.547394
6.7999983,5.200786
5.0,5.528725
6.90309,5.685669
5.700057,5.3904176
5.0,5.3779287
5.0,5.236852
5.4000077,5.5748606
5.5999994,5.407372
6.2006593,5.7205753
5.0,5.1052837
5.4,5.775911
5.1000156,5.23848
4.6,5.446279
6.3279023,5.6582174
4.7000003,4.893911
5.8000007,6.0369916
5.1,5.316327
5.5999994,5.1983624
5.4,5.7032013
7.7447276,7.3041053
7.7447276,8.413263
6.6999917,5.95486
5.8000007,5.766729
5.8000007,6.36741
5.700057,5.5615344
5.2000003,5.519644
5.0,5.598638
5.5999994,5.6002545
5.2000003,5.742328
5.3,5.2253294
6.099999,5.705794
7.7999706,6.377414
5.0,4.9743853
8.30103,7.475712
5.1000156,4.868967
5.2000003,5.086191
5.1,5.129736
6.099999,5.495104
7.4000077,6.1710696
5.3,5.5142355
5.1,4.9769325
5.4,5.8712597
5.0,5.55276
5.1,5.5570683
8.0,6.5502057
5.5999994,5.420139
5.1,5.607819
5.2000003,4.917673
5.4,5.633598
5.500038,5.5838
8.89963,7.244935
5.4,5.5436926
6.7999983,5.865885
7.4000077,6.1360993
8.0,6.3013616
5.5999994,5.396513
5.5999994,5.8342786
5.4,5.531012
5.1,5.427237
5.1,5.25411
7.2999887,5.275315
7.1999707,6.4037538
5.500038,5.7972445
5.5999994,6.749619
6.3999968,5.964042
7.1999707,5.791359
9.0,7.169131
5.500038,5.6761556
5.4999995,5.646437
3.4672456,4.7053623
5.700057,5.5427704
5.6001534,5.677253
5.2000003,5.2525105
5.4,5.3904247
8.400117,6.986516
7.0,5.4547606
5.2000003,5.2533813
4.2,5.4363637
7.1000156,6.085489
5.899998,5.921366
5.2000003,5.208949
5.1000156,5.2212524
7.500038,5.300417
5.5999994,5.255288
5.7000003,5.316951
5.6001534,5.9635453
7.700057,6.2361927
4.3,5.4671526
9.233587,8.504847
5.0,5.2118645
5.2000003,5.6259623
5.036212,5.7923512
5.8000007,5.9008894
5.2000003,5.262925
5.4999995,5.3975234
5.1,5.206467
5.7000003,5.653549
5.036212,4.9753723
6.5999975,6.487283
5.3,5.3167114
5.7000003,5.990772
5.7000003,5.6760993
5.4,5.3822184
5.0,5.358813
6.099999,5.741411
5.7000003,5.5741262
5.8000007,5.8984466
5.8000007,5.8099203
5.1,4.951891
5.3,5.5242047
6.0,5.546317
5.4999995,5.365344
5.899998,5.8595486
8.142668,6.1035504
5.5999994,6.0637484
5.2000003,5.6178703
5.4999995,5.4591317
5.30103,5.43022
5.4,5.458998
5.0,5.5052347
5.1000156,5.0008607
5.1,5.4351563
5.3,4.9032617
5.5999994,5.377409
5.5999994,5.688385
6.400117,5.2862363
5.1,5.275786
8.841638,9.421118
5.8000007,5.999154
6.0,5.890162
5.500038,5.4715223
5.7000003,5.6369915
5.1,5.2087173
5.7000003,5.6870546
5.1,5.2233443
5.1,5.321003
5.5999994,5.3210387
5.1,4.9407716
12.0,10.929583
5.1,4.8553843
5.8000007,5.5214586
5.1,5.3398304
5.4,5.1491656
5.3,5.283176
5.5999994,5.793998
5.800245,5.6937037
5.500038,5.7930646
5.1,5.50958
5.1,5.238103
5.8000007,5.941822
6.3999968,5.83501
5.2000003,5.445536
5.8000007,5.5438175
5.0,4.8456583
5.1,5.4277596
5.0,5.192466
5.1,5.465521
5.8000007,6.3364573
5.2000003,5.489745
5.1000156,5.241557
5.9003196,5.618035
5.8000007,5.745913
5.7000003,5.466783
6.7999983,5.529739
5.1,5.0190206
5.2000003,5.2328
5.5999994,5.4506288
5.4999995,5.5051875
5.8000007,5.828811
9.0,8.664479
5.5999994,5.4395356
5.3,5.1684585
5.2000003,4.7393775
6.0,5.8672967
5.7000003,5.76137
5.1,5.0714707
5.0,4.8581514
5.2000003,5.528409
5.3,5.820699
5.899998,5.72021
6.1001797,6.075564
5.1,5.453329
5.3,5.375791
6.499997,6.1281695
5.800245,5.8505125
8.258848,8.018887
5.3,5.165351
5.8000007,5.765639
5.4,5.647865
4.2,5.766262
5.4,5.500848
5.4,5.6841884
7.1999707,5.5209994
6.9000087,6.762234
5.3,5.242549
5.5999994,5.5248623
5.1,5.221797
9.095825,9.681112
5.0,5.2880373
4.1,4.592023
5.4,5.4578924
8.508638,6.3692946
5.4,5.41509
5.0,5.134979
7.0,5.8306837
5.6001534,5.5502753
5.2000003,5.512673
5.2000003,5.045145
8.207608,7.994178
5.6001534,5.397551
6.829738,7.130244
5.4999995,5.229458
5.899998,5.749928
5.1,5.2394023
5.8000007,5.785344
5.4999995,5.5602994
5.1000156,5.217923
5.5999994,5.6405616
5.7000003,5.5467057
5.7000003,5.5990543
6.299998,6.086476
5.4999995,5.588473
6.9000087,6.751048
9.522879,7.0723276
5.1,5.4000854
5.4,5.6938186
7.4436975,7.874019
5.4,5.2643223
5.7000003,5.9021597
5.700057,5.678359
5.4999995,5.2889752
6.1999984,5.069441
5.4,5.6805024
5.4,5.4265914
5.4,5.4200306
5.5999994,5.822745
5.899998,6.2256584
5.4,5.6088295
6.3999968,6.6312017
5.4,5.2896395
7.4436975,7.533113
5.2000003,5.6408095
5.1,5.0801086
7.1000156,7.0309334
5.4999995,5.5352545
7.0,6.039957
5.500038,5.358622
5.6001534,5.5871587
6.958607,7.402639
5.1,5.433085
5.5999994,5.418684
7.5999804,6.9269195
5.5999994,5.9393816
5.800245,5.6294513
7.1000156,5.4163857
6.499997,6.5176597
5.0655017,5.0918117
5.4,5.5228395
5.1,5.393711
8.207608,7.6055427
5.1,5.2261715
5.1,4.978085
5.5999994,5.494232
5.8000007,5.532178
5.8000007,5.7030473
5.500038,5.8434896
5.1,5.6124673
5.3000755,5.294056
5.1000156,5.1011395
5.7000003,5.693027
5.8000007,5.814155
5.7000003,5.9903655
5.0,5.9783883
7.1000156,5.902079
5.7000003,5.6369576
6.400117,6.32937
5.5999994,5.439324
6.1999984,6.906462
5.899998,5.519396
5.8000007,5.679579
5.2000003,5.5346437
5.3,5.1582403
5.1000156,5.087174
5.1,4.9207315
5.8000007,5.553697
5.1,5.333669
7.5228786,6.7490945
6.299998,5.462644
6.5999975,6.069418
5.5999994,5.569976
5.7000003,5.7321787
5.30103,5.442295
6.1001797,5.641391
6.0,5.3380575
5.8000007,5.601839
5.3,5.3445125
5.4999995,5.2760444
5.1,5.206062
4.90309,5.0883875
8.300162,8.207322
5.3,5.467289
5.700057,6.2076583
5.4,5.8181553
5.6001534,5.508265
5.455932,5.5845594
5.7000003,5.541231
5.8000007,5.6505117
5.500038,5.816176
4.0,4.4651146
6.958607,6.069115
5.3000755,5.338914
6.099999,5.691019
5.4000077,5.5234356
10.045757,9.307301
7.0,5.7258005
5.9003196,5.8155327
8.522879,7.4629364
6.5999975,6.413365
9.0,6.718825
5.8000007,5.4650083
5.7000003,5.581715
5.5999994,5.414438
5.8000007,5.849331
6.5228786,5.5300364
5.8000007,5.5632253
5.0,5.1893935
5.1,5.4894648
7.5999804,5.609558
8.013228,7.5532165
5.7447276,5.6828966
6.552842,5.258401
5.2000003,5.166313
5.2000003,5.960105
5.8000007,5.902046
5.8000007,5.7981424
5.500038,5.6746354
5.2000003,5.3138294
5.2000003,5.484704
4.1,4.5732007
5.899998,5.814568
5.7000003,5.740378
7.372634,6.916328
5.3000755,5.926099
8.421361,8.184694
6.400117,6.398457
5.500038,5.7676725
7.0,6.3626637
5.4,5.272231
5.2000003,5.2126164
7.700057,5.5585895
7.700057,6.1521053
5.4,5.5535545
6.1999984,6.1593194
5.0,5.641953
5.9003196,6.88853
5.2000003,5.375283
5.2000003,5.150882
5.700057,5.6523767
8.10018,7.652951
5.0,4.9840817
6.099999,5.3459997
5.5999994,5.713592
5.1,5.436876
5.7000003,5.520872
4.1,5.3251204
7.1307683,7.258243
9.69897,9.523235
6.0,5.7681937
5.1,5.252325
5.800245,5.664185
6.1999984,6.1980166
6.3476086,6.262135
5.3000755,5.5171742
5.2000003,6.009995
5.4999995,5.442708
5.8000007,5.7848506
6.1999984,6.0061173
6.2006593,5.84551
5.0,5.115327
5.1,5.2206154
6.6999917,5.82318
4.5,5.238859
5.7000003,5.725097
5.2000003,5.219887
6.7999983,5.622028
5.0,5.064458
8.958608,6.556583
5.0,5.750288
6.60206,6.103316
5.2000003,5.9142222
5.8000007,5.686927
5.5999994,5.521759
5.8000007,5.9795885
7.5999804,6.418344
5.4,5.640204
6.3001623,6.276288
5.4,5.692048
5.5999994,5.4639273
5.1,5.2409964
5.0,5.3463697
7.4000077,5.922917
5.3,5.1907454
5.8000007,5.5798693
5.4,5.320891
5.8000007,5.7121773
5.2000003,5.4838324
6.299998,6.3120527
4.0,4.546121
5.0,5.123985
5.8000007,5.8042655
8.801343,7.617717
5.2000003,4.8684316
8.0,5.6305847
5.8000007,5.6542196
5.0,5.3852673
5.4,5.4746013
5.1,5.564004
5.2000003,5.5747504
5.0,5.051275
5.7000003,5.5547547
6.400117,5.9250174
5.4,5.232517
5.2000003,5.060186
5.1,5.5104113
7.2006593,6.0835733
5.4999995,5.6382966
6.3999968,6.0435815
7.6055484,8.390152
5.1,5.140625
5.4,5.7037444
5.899998,5.708095
6.2525883,5.6788816
5.4999995,5.2083774
6.099999,6.1315007
5.8000007,5.784955
6.0,5.410589
6.099999,5.6846
