Exp,Pred
5.1,5.525785
5.6,5.688194
5.1,5.7245536
5.1,5.4703426
5.1,5.4193816
5.1,5.4287443
5.1,5.3354564
5.1,5.363023
5.9,6.11348
6.6,6.2699647
5.3,5.45036
6.0,5.668334
6.7,5.617134
5.6,5.95159
5.1,5.383063
5.9,5.2522497
7.9,5.8662715
5.7,5.1684456
5.6,5.6294265
5.8,5.6879272
5.8,5.7654333
5.8,5.902212
7.6,6.332603
5.8,5.7096863
5.8,5.9285192
5.8,5.9569035
5.8,5.835276
5.8,5.9242697
5.8,6.5690627
5.8,6.0055885
6.3,5.792747
6.7,5.899524
6.2,6.4262366
7.3,6.1334643
5.8,5.5970616
5.8,5.600626
5.8,5.7086296
5.8,5.745529
5.8,5.755834
5.8,5.780475
5.8,5.8606987
5.8,5.635345
5.8,5.929252
5.8,5.906912
5.8,5.8775783
5.8,5.85309
5.8,5.8844523
5.8,5.8236833
5.8,5.775164
5.8,5.6928296
5.8,5.7750864
5.8,5.8743606
5.8,5.798705
5.8,5.896147
5.8,5.7868385
5.8,5.686322
5.8,5.6772194
5.8,5.673697
6.2,6.3314757
6.6,6.1532016
5.8,5.773481
5.8,5.845006
5.8,5.673697
6.9,6.3314757
5.8,5.8746467
5.8,5.689439
5.8,5.7692738
5.8,5.8780847
5.8,5.6149807
5.8,5.847364
6.8,6.169579
5.8,6.2948213
5.8,5.9059258
5.8,5.9276843
5.8,5.952478
5.8,5.943427
5.8,5.945038
5.8,5.574433
5.8,5.819525
5.8,5.70974
5.8,5.7013655
5.8,6.0371766
5.8,5.7643313
5.8,5.7272444
5.8,5.882606
5.8,5.591245
5.8,5.799274
5.8,5.7706895
5.8,5.6455054
5.8,6.2164683
5.8,5.8415523
5.8,5.819043
5.8,5.8523808
6.8,5.812368
5.8,5.7072687
5.8,5.6401796
5.8,5.5483823
5.8,6.3066773
5.8,6.3475356
5.8,5.8322697
5.8,6.0503926
5.8,5.764662
5.8,5.8012233
5.8,5.8105865
5.8,5.7172976
5.8,5.6322374
5.8,6.02633
6.1,6.194588
5.8,5.6340914
5.8,6.1291566
5.8,5.5684357
5.6,5.6944284
5.8,5.7074337
7.0,6.2428737
5.6,5.85506
6.8,8.183028
5.8,5.6707263
5.6,5.697516
5.8,5.4594274
9.9,6.537924
5.8,6.1933393
5.6,5.4323425
5.6,5.991339
5.8,5.8214903
5.7,5.699863
6.4,5.7026176
7.6,6.042278
6.6,6.7135534
8.0,6.6870713
5.7,6.0774407
6.6,7.077018
6.1,6.2689853
5.8,6.979961
9.1,7.6592865
7.4,6.558431
7.5,6.5711083
5.8,5.717328
6.7,6.129897
5.8,5.9135976
5.8,6.257624
6.0,5.687094
6.1,5.6731544
5.8,5.461648
5.8,5.465213
5.8,5.5732164
5.6,7.3723783
5.6,8.049024
5.8,6.2778993
5.8,5.620421
5.8,5.8984838
6.3,5.9787073
5.6,5.900681
5.8,5.499932
5.8,5.79384
5.8,5.7903457
5.6,5.7508965
5.8,5.8616085
5.8,5.6882696
5.8,5.6397514
5.8,5.7005267
5.6,5.8706536
5.6,5.5786095
5.8,5.698575
5.6,5.8475637
5.8,5.8271146
5.6,5.6632924
5.8,6.000214
5.6,5.646158
5.8,5.8167987
5.8,6.2429223
5.8,5.541806
5.8,5.7856426
6.0,5.6151843
6.5,6.583496
9.1,6.0161605
5.8,5.7856426
6.0,7.846547
6.1,6.1349363
6.0,6.054009
6.0,6.7641377
6.7,6.26403
6.7,6.0068417
5.8,5.626253
5.8,6.0478873
5.8,5.9135723
6.7,5.9960933
5.8,5.6348233
5.8,5.990224
8.4,6.2972035
6.2,6.41283
5.8,5.7705126
5.8,6.1541867
5.9,6.036137
5.8,5.886063
5.8,6.460377
5.8,6.191224
5.7,5.7671013
5.8,5.6841116
8.3,5.8305693
8.5,7.0789456
5.6,5.922364
5.8,5.901764
5.8,5.700652
5.8,5.638706
5.7,5.747193
5.8,5.8574653
5.6,5.8973007
6.1,6.284057
5.8,5.6105857
5.8,5.6638613
5.8,5.80334
6.0,5.869926
5.8,5.8951507
5.8,5.7233644
5.8,5.514557
5.8,5.6160874
6.5,6.307765
5.8,5.7316847
5.8,5.8400226
7.2,6.7226
5.6,5.9117436
5.8,6.152983
5.8,6.276695
6.4,5.624106
5.8,5.504766
5.8,6.1673384
5.8,5.4129686
7.8,6.1712637
6.2,6.0202546
6.8,6.6240764
5.6,5.788038
5.6,5.8770676
5.6,5.8770676
5.8,5.6968565
5.6,5.9346223
5.8,5.9149795
5.8,5.6292486
5.8,5.66581
5.8,5.6751733
5.8,5.581885
5.8,5.7789392
6.8,6.144338
6.7,6.312597
5.6,5.775243
5.6,5.6873574
6.1,6.812601
5.8,5.4986777
8.3,6.131511
5.6,5.8475637
5.1,5.8075795
5.2,5.8075795
5.1,5.8075795
5.1,5.773345
5.2,5.773345
5.1,5.773345
4.0,5.604842
5.1,5.8399873
5.2,5.8399873
5.1,5.8399873
5.1,5.575879
5.2,5.575879
5.1,5.575879
6.2,5.671882
5.4,5.7603903
5.1,5.850851
5.2,5.850851
5.1,5.850851
5.4,6.1238317
5.1,5.734657
5.2,5.734657
5.1,5.734657
6.4,5.730721
6.3,5.730721
4.1,5.4708905
5.1,5.7829375
5.2,5.7829375
5.1,5.7829375
5.1,5.641596
5.2,5.641596
5.1,5.641596
5.1,5.851767
5.2,5.851767
5.1,5.851767
5.1,5.8421044
5.2,5.8421044
5.1,5.8421044
5.1,5.872249
5.2,5.872249
5.1,5.872249
5.1,5.643731
5.2,5.643731
5.1,5.643731
5.1,5.6055007
5.2,5.6055007
5.1,5.6055007
5.1,5.98763
5.2,5.98763
5.1,5.98763
5.4,5.932633
5.1,6.2420535
5.2,6.2420535
5.5,6.2420535
5.1,5.8290505
5.2,5.8290505
5.1,5.8290505
5.1,5.795103
5.2,5.795103
5.1,5.795103
5.4,5.827142
5.1,5.6802573
6.1,5.6802573
5.1,5.6802573
5.2,5.687229
5.2,5.687229
5.1,5.687229
5.5,5.693275
5.4,5.693275
5.1,6.0139365
5.2,6.0139365
5.1,6.0139365
5.4,5.653173
5.4,5.994461
5.1,6.0423207
5.2,6.0423207
5.1,6.0423207
5.1,6.064717
5.2,6.064717
5.1,6.064717
5.1,5.920694
8.2,5.920694
5.2,5.920694
5.7,5.920694
9.6,5.920694
5.1,5.5755067
5.2,5.5755067
5.1,5.5755067
5.1,5.7138166
5.2,5.7138166
5.1,5.7138166
5.1,5.923237
5.2,5.923237
5.1,5.923237
5.4,5.923237
5.1,5.853736
5.7,5.853736
5.2,5.853736
5.1,5.853736
5.4,5.853736
5.1,6.5680313
5.2,6.5680313
5.1,6.5680313
5.4,6.5680313
5.1,6.0910068
6.4,6.0910068
6.3,6.0910068
5.4,6.0910068
5.1,5.7412887
5.2,5.7412887
5.1,5.7412887
5.1,5.9073167
5.2,5.9073167
5.1,5.9073167
5.1,5.7917147
5.2,5.7917147
5.1,5.7917147
5.1,5.901391
5.2,5.901391
5.1,5.901391
6.3,7.791206
7.3,7.791206
6.7,7.791206
6.7,7.791206
5.4,7.791206
5.5,6.409087
6.5,6.409087
5.1,6.421765
5.6,6.421765
6.3,6.421765
5.1,5.938158
5.5,5.938158
5.2,5.938158
5.1,6.218882
5.2,6.218882
5.1,6.218882
5.4,6.218882
5.1,5.9151406
5.2,5.9151406
5.1,5.9151406
5.1,5.8416
5.2,5.8416
5.1,5.8416
5.1,5.907925
5.2,5.907925
5.1,5.907925
5.1,5.87905
5.2,5.87905
5.1,5.87905
5.1,5.6824794
5.2,5.6824794
5.1,5.6824794
5.1,5.6860437
5.2,5.6860437
5.1,5.6860437
5.1,5.794047
5.2,5.794047
5.1,5.794047
5.4,6.4663386
5.4,6.1594863
6.7,6.2980433
5.3,6.2980433
5.1,6.2980433
5.1,5.8309455
5.2,5.8309455
5.1,5.8309455
5.1,5.8412514
5.2,5.8412514
5.1,5.8412514
5.1,5.779443
5.2,5.779443
5.1,5.779443
6.3,5.9151573
5.2,5.9151573
5.1,5.9151573
5.4,5.793123
5.1,5.720762
5.2,5.720762
5.1,5.720762
6.7,6.0146694
5.2,6.0146694
5.1,6.0146694
6.3,5.9923296
5.2,5.9923296
5.1,5.9923296
6.1,5.9629946
5.2,5.9629946
5.1,5.9629946
6.3,5.938507
5.2,5.938507
5.1,5.938507
5.4,5.938507
6.6,5.969869
5.2,5.969869
5.1,5.969869
5.7,5.9091005
5.2,5.9091005
5.1,5.9091005
5.4,5.860582
5.2,5.860582
5.1,5.860582
7.0,5.778247
5.2,5.778247
5.1,5.778247
5.4,6.0064106
5.4,5.7441516
6.1,5.860504
5.2,5.860504
5.1,5.860504
5.4,5.923159
6.2,5.959778
5.2,5.959778
5.1,5.959778
5.1,5.938507
5.2,5.938507
5.1,5.938507
5.1,5.632238
5.2,5.632238
5.1,5.632238
5.1,5.8841224
7.6,5.8841224
5.2,5.8841224
5.1,5.8841224
7.7,5.8841224
5.2,5.981565
5.1,5.981565
5.4,5.981565
5.1,5.774838
5.2,5.774838
5.1,5.774838
5.4,5.774838
6.4,5.8722563
5.2,5.8722563
5.1,5.8722563
5.1,5.77174
5.2,5.77174
5.1,5.77174
6.4,6.313812
5.2,6.313812
5.1,6.313812
5.1,5.762637
5.2,5.762637
5.1,5.762637
5.6,5.74418
5.2,5.74418
5.1,5.74418
5.1,6.0860085
5.2,6.0860085
5.1,6.0860085
5.1,6.045132
5.2,6.045132
5.2,6.045132
5.1,5.861797
5.2,5.861797
5.1,5.861797
5.4,5.7530723
5.1,5.9304237
5.2,5.9304237
5.1,5.9304237
5.1,5.8246374
5.2,5.8246374
5.1,5.8246374
5.1,5.827676
5.2,5.827676
5.1,5.827676
5.1,5.74418
5.2,5.74418
5.4,5.74418
5.1,6.0860085
5.2,6.0860085
5.1,6.0860085
5.4,6.0860085
5.4,5.9384747
5.1,6.0509696
5.2,6.0509696
5.1,6.0509696
5.1,5.6168203
5.1,6.1607356
5.2,6.1607356
5.1,6.1607356
5.1,6.484861
5.2,6.484861
5.1,6.484861
5.1,5.857498
5.2,5.857498
5.1,5.857498
5.1,5.7503657
5.2,5.7503657
5.1,5.7503657
5.1,5.8714314
5.2,5.8714314
5.1,5.8714314
5.1,5.77274
5.2,5.77274
5.1,5.77274
5.1,5.877053
5.2,5.877053
5.1,5.877053
5.1,5.7003984
5.2,5.7003984
5.1,5.7003984
5.1,5.9327817
5.2,5.9327817
5.1,5.9327817
5.1,6.1685467
5.2,6.1685467
5.1,6.1685467
5.9,6.3149886
6.3,6.3149886
5.2,6.3149886
5.1,6.3149886
5.4,6.3149886
5.1,5.900842
6.5,6.5972695
6.0,6.5972695
5.8,6.5972695
7.4,6.7593255
6.4,6.7593255
6.2,6.7593255
7.1,6.6977944
6.4,6.6977944
6.2,6.6977944
6.6,6.7388015
5.9,6.7388015
5.9,6.7388015
6.2,6.9072857
6.0,6.9072857
5.8,6.9072857
5.1,5.9076624
5.2,5.9076624
5.1,5.9076624
5.1,5.634946
5.2,5.634946
6.1,5.634946
5.4,5.634946
5.1,5.904942
5.2,5.904942
5.1,5.904942
5.4,5.6051707
5.1,5.708708
5.2,5.708708
5.1,5.708708
5.4,6.311011
5.1,5.622251
5.2,5.622251
5.1,5.622251
5.1,5.8445015
5.2,5.8445015
5.1,5.8445015
5.5,6.1038437
5.4,6.1038437
5.1,5.7100797
5.2,5.7100797
5.1,5.7100797
5.1,5.7867827
5.2,5.7867827
5.1,5.7867827
6.6,6.122594
5.2,6.122594
5.6,6.122594
5.1,5.849749
5.2,5.849749
5.1,5.849749
5.1,5.812661
5.2,5.812661
5.1,5.812661
5.1,5.968024
5.6,5.968024
5.9,5.968024
5.4,5.968024
5.1,5.9016676
5.2,5.9016676
5.1,5.9016676
6.0,6.038093
5.7,6.996488
5.1,5.676663
5.2,5.676663
5.1,5.676663
5.1,5.831416
5.2,5.831416
5.1,5.831416
5.1,5.884692
5.2,5.884692
5.1,5.884692
5.1,5.9187694
5.2,5.9187694
5.1,5.9187694
6.6,6.299434
5.7,6.299434
5.1,6.299434
5.8,6.2927847
5.8,6.2927847
5.2,6.2927847
5.1,5.74606
5.2,5.74606
5.1,5.74606
5.1,5.856107
5.2,5.856107
5.1,5.856107
5.1,5.730922
5.2,5.730922
5.1,5.730922
5.1,5.773435
5.2,5.773435
5.1,5.773435
6.4,6.9054227
5.6,6.9054227
6.1,6.9054227
5.8,6.216491
5.2,6.216491
5.1,6.216491
5.2,6.1995187
5.2,6.1995187
5.1,6.1995187
6.2,7.344108
5.4,6.2071233
5.1,5.8513494
5.2,5.8513494
5.1,5.8513494
5.1,5.811336
5.2,5.811336
5.1,5.811336
5.5,5.792686
5.2,5.792686
5.1,5.792686
5.1,5.725597
5.2,5.725597
5.1,5.725597
5.1,6.005161
5.2,6.005161
5.1,6.005161
5.1,5.744725
5.2,5.744725
5.1,5.744725
5.1,5.6337996
5.2,5.6337996
5.1,5.6337996
5.1,5.487417
5.2,5.487417
5.1,5.487417
6.6,6.392094
5.5,6.392094
5.3,6.392094
6.3,6.052507
6.6,6.052507
6.9,6.052507
5.1,5.6000333
5.2,5.6000333
5.1,5.6000333
6.8,6.3465037
5.5,6.3465037
5.2,6.3465037
5.4,5.7032022
5.4,5.798018
5.4,5.798018
5.1,5.9176865
5.2,5.9176865
5.1,5.9176865
5.4,6.155453
5.2,6.13581
5.2,6.13581
5.1,6.13581
6.2,5.850079
5.2,5.850079
5.1,5.850079
6.6,5.8866405
5.2,5.8866405
5.3,5.8866405
5.8,5.8960032
5.2,5.8960032
5.1,5.8960032
5.8,5.8027153
5.2,5.8027153
5.1,5.8027153
5.1,5.7176547
5.2,5.7176547
5.1,5.7176547
5.3,6.1229177
5.5,6.1229177
5.8,6.1229177
5.9,6.1229177
7.3,6.7818937
6.8,6.7818937
6.9,6.7818937
5.4,6.7818937
5.4,5.9960737
5.4,5.7491794
7.3,7.3367243
5.2,5.8503213
5.1,5.8503213
5.1,5.7195086
5.2,5.7195086
5.1,5.7195086
5.6,6.0872498
5.4,5.923159
5.1,5.6136637
5.2,5.6136637
5.1,5.6136637
5.5,5.551745
5.6,5.5615478
5.2,5.62819
5.2,5.3640814
5.2,5.639054
5.2,5.450909
5.2,5.5228605
5.2,5.571141
5.2,5.4297986
5.2,5.639971
5.2,5.6303077
5.2,5.660453
5.2,5.4319344
5.2,5.393196
5.2,5.775833
6.3,5.853367
5.4,5.5803003
5.2,5.617254
5.2,5.583306
5.2,5.559938
5.2,5.475432
6.8,5.42631
5.2,5.802139
5.7,5.856037
5.2,5.8305244
5.3,5.246025
5.2,5.8529205
5.2,5.708896
5.2,5.329179
5.2,5.5020194
5.5,5.6458397
5.4,5.5891337
7.9,6.2331643
5.2,5.879209
5.2,5.529492
5.8,5.572451
5.8,5.4568486
5.2,5.4468403
9.4,7.5794086
6.8,6.0755744
6.9,6.0882506
6.4,5.7263613
7.3,6.0070853
5.2,5.703344
5.2,5.6298027
5.3,5.6961274
5.2,5.6672525
5.2,5.470682
5.2,5.474247
5.2,5.5991955
6.7,6.0862455
5.2,5.619149
5.2,5.6294546
5.2,5.547549
6.2,5.7033606
5.2,5.5089655
6.0,5.802873
5.2,5.780532
5.2,5.751198
5.2,5.7267103
5.2,5.7580724
5.2,5.697303
5.3,5.648784
5.5,5.563674
5.2,5.6487074
5.2,5.747981
5.2,5.7267103
5.2,5.4204416
5.2,5.6723256
5.3,5.7697678
5.2,5.563041
5.2,5.6604595
5.2,5.5599427
6.6,6.102015
5.2,5.55084
5.2,5.4978523
5.8,5.6134233
6.2,5.6123996
5.4,5.425312
5.2,5.632834
5.3,5.7186265
5.2,5.6128407
5.2,5.615879
5.2,5.4978523
5.9,5.6134233
6.5,5.8391733
5.7,5.939552
6.5,6.112697
5.8,5.4958754
5.2,5.448039
5.7,5.5902867
5.8,5.5006933
5.7,5.6391864
5.2,5.4886007
5.2,5.720985
7.0,5.8336806
6.6,6.1031914
6.4,6.669493
6.5,6.78404
6.6,6.7503448
6.2,6.811025
7.2,6.992764
5.2,5.672851
5.3,5.423149
5.2,5.693145
6.7,5.398658
5.2,5.4104533
5.3,5.6327043
5.3,5.8920465
5.2,5.4982824
5.2,5.574986
5.2,5.9107976
5.4,5.6379523
5.2,5.600865
5.3,5.7562265
5.2,5.5993414
5.6,5.826296
5.2,5.4648657
5.2,5.619619
5.2,5.6728954
5.2,5.706972
6.4,6.371658
5.8,6.365009
5.2,5.818284
5.2,5.6443095
5.2,5.5191255
5.2,5.561638
7.4,6.9776473
5.6,6.288715
5.2,6.271742
5.2,5.5164824
5.5,5.4764695
5.7,5.5808887
5.2,5.5138
5.7,5.6665063
5.2,5.4996123
5.2,5.4220033
5.2,5.290542
5.4,6.1802974
7.3,5.84071
5.3,5.461167
7.4,6.051044
5.2,5.705889
5.2,5.9240127
5.5,5.6382823
5.2,5.6748443
5.2,5.633777
5.2,5.566701
5.2,5.5058575
6.4,6.124574
7.3,6.783551
6.6,6.8913364
5.2,5.548187
5.8,5.654824
5.2,5.3962555
5.9,5.5528646
5.2,5.6195064
5.2,5.355398
6.0,6.428883
5.2,5.6303706
5.2,5.514177
5.2,5.421116
5.2,5.6312866
5.2,5.621624
5.2,5.651769
5.2,5.4232507
5.2,5.3850203
5.2,5.7671494
5.9,6.075448
6.8,6.682297
5.7,5.575673
5.2,5.60857
5.2,5.5746226
5.2,5.4667487
5.3,5.7934556
6.2,6.551966
5.2,5.8218403
5.2,5.7002134
5.2,5.2734795
5.2,5.493336
5.2,5.7476263
5.2,5.5804505
6.9,6.3924193
5.7,5.870526
6.9,6.68456
5.2,5.7317057
5.2,5.616104
5.2,5.606096
6.4,6.777756
5.4,6.2579913
5.8,5.998402
5.6,5.4619985
5.2,5.4655633
5.7,5.5735664
5.2,5.6104655
5.9,5.6207714
5.2,5.6038313
5.8,5.694677
5.2,5.500282
5.2,5.794189
5.3,5.7718487
5.2,5.7425146
5.2,5.7180266
5.2,5.749389
5.2,5.6886196
5.2,5.640101
5.2,5.557767
5.2,5.640024
5.2,5.7392974
5.2,5.7180266
5.2,5.411758
5.5,6.015731
6.4,6.7227817
5.2,5.663642
5.5,5.761084
5.2,5.5543575
5.2,5.651776
5.2,5.5512595
5.2,5.542156
5.2,5.5592437
5.2,5.919402
5.3,5.878526
5.2,5.416629
5.2,5.6241508
5.3,5.709944
5.2,5.6071954
5.2,5.5592437
5.2,5.919402
5.9,5.699751
5.2,5.4858747
5.8,5.5837483
6.2,5.7014422
5.2,5.479917
5.2,5.7123013
6.0,5.996764
6.4,6.118178
7.8,6.356211
7.9,6.422075
7.6,6.497743
8.3,6.474604
5.7,5.4144654
5.2,5.6844616
6.4,5.5330973
5.2,5.40177
6.1,5.6240206
5.2,5.489599
5.2,5.5663023
5.5,5.902114
5.4,5.629268
5.2,5.592181
5.6,5.747543
5.5,6.123297
6.6,6.7964954
5.2,5.456182
5.2,5.6642118
5.2,5.635626
5.4,5.5104423
7.8,6.703837
6.0,5.975433
5.6,5.95846
5.6,5.6757374
5.2,5.635725
5.2,5.572206
5.2,5.5051165
5.2,5.4439125
5.2,5.3929625
5.2,5.1853895
5.3,6.171614
5.4,5.395584
7.1,6.1708922
5.5,5.697206
5.2,5.9153295
5.3,5.6295986
5.2,5.6661606
5.2,5.6755233
5.2,5.582235
5.2,5.4971743
5.8,5.9229245
7.2,6.5819006
5.2,5.629841
5.4,5.499028
5.2,5.3931837
5.5,5.577648
5.6,5.6011786
5.1,5.6678214
5.1,5.390417
5.1,5.7727323
5.1,5.6107717
5.1,5.4694304
5.1,5.679601
5.2,5.669939
5.6,5.7000837
5.1,5.461784
5.1,5.394714
6.3,5.8287873
5.6,5.619931
5.2,5.656885
5.1,5.622937
5.1,5.837021
5.1,5.554905
5.1,5.841771
5.1,5.8701553
5.1,5.2856565
5.1,5.892552
5.1,5.7151604
5.1,5.388372
5.1,5.5416512
6.0,5.6821227
6.5,6.2169666
5.1,5.9188404
5.1,5.569123
6.0,5.5562534
6.0,5.4791417
5.2,5.454568
8.1,7.619039
7.8,6.0509944
7.3,6.0636725
6.3,5.799985
7.2,6.0467167
5.1,5.742975
5.1,5.669434
5.3,5.8255653
5.2,5.7737613
5.1,5.6569977
5.1,5.7258763
5.1,5.9060326
6.6,6.125877
5.1,5.65878
5.1,5.8691707
5.1,5.697303
6.3,5.742992
5.1,5.6813445
6.1,5.842504
5.1,5.790829
5.1,5.7663417
5.1,5.7977037
5.1,5.688416
5.1,5.5651917
5.1,5.7663417
5.1,5.460073
5.1,5.711957
5.2,5.8093987
5.1,5.602672
5.1,5.700091
5.1,5.590045
6.5,6.141646
5.3,5.5904713
5.1,5.555175
6.3,5.5845346
6.4,5.587821
5.1,5.672466
5.2,5.758258
5.1,5.652472
5.1,5.6555104
5.1,5.555175
6.4,5.5845346
6.7,5.878805
5.1,5.996044
5.5,6.1142154
6.1,5.4724183
5.1,5.4739423
5.9,5.585015
5.7,5.5580163
5.8,5.6788173
5.3,5.5282326
5.1,5.7606163
7.1,5.84648
6.8,6.9763303
6.6,7.3116374
6.6,7.1026454
6.5,7.088407
7.1,7.6003222
5.1,5.6987543
5.1,5.7327766
7.1,5.6729646
5.1,5.450085
5.2,5.672335
5.1,5.537914
5.1,5.614617
5.1,5.9504285
5.9,5.677583
5.1,5.640496
5.6,5.91074
5.1,5.812019
5.1,5.800403
5.1,5.8223658
5.1,5.842999
6.5,6.6584973
5.8,6.6620936
5.1,6.108927
5.2,5.558757
7.1,7.2844834
5.5,6.595552
5.2,6.5785785
5.1,5.5002856
5.9,5.485448
5.1,5.6205206
5.1,5.5534315
5.7,5.6612344
5.1,5.556935
5.1,5.461634
5.1,5.355569
5.7,6.2199283
7.1,5.9589696
5.5,5.5110035
7.2,6.090676
5.1,5.768367
5.1,5.9636445
5.5,5.677913
5.1,5.713684
5.1,5.6352954
5.1,5.5682187
5.1,5.545489
5.9,5.698259
5.6,5.921406
5.1,5.397773
5.8,5.9287505
5.8,5.731728
6.0,6.331394
5.3,5.857721
5.8,5.8707266
5.7,6.406165
5.3,5.6654897
5.3,5.6654897
5.8,5.996002
5.3,5.897831
6.4,8.24405
7.1,6.506604
5.8,5.8340187
5.3,5.860808
5.8,5.6150265
8.4,6.3070993
5.8,6.1373363
5.3,5.5879416
5.3,6.045729
7.0,6.457815
5.8,5.9823766
5.5,5.855462
6.5,6.2055707
5.3,6.4827285
7.3,6.850364
5.4,6.12021
7.2,6.5070977
6.6,6.6269336
5.8,6.280785
5.8,6.715077
7.2,6.425611
8.7,7.7259736
8.0,6.72333
7.2,6.736008
6.1,5.872927
6.3,6.2931895
5.8,6.016899
5.8,6.02707
6.1,5.8426933
6.4,5.8364477
5.8,5.618629
5.8,5.6208124
5.8,5.7288156
5.3,7.562431
5.3,8.230315
5.8,6.4172025
5.8,5.8139215
5.8,5.77602
5.8,6.0617757
6.3,6.1420007
5.3,6.0639734
5.8,5.655531
5.8,5.9494386
5.9,6.167481
5.8,5.897764
5.3,5.8732753
5.8,5.9046383
5.8,5.8438683
5.8,5.7953496
5.8,5.743296
5.3,5.978542
5.3,5.739535
5.8,5.8246264
5.3,5.898027
5.8,5.8945465
6.8,6.4403405
6.1,6.641455
5.3,5.818891
5.4,6.050678
5.3,5.709606
5.8,5.8188515
5.8,6.3880963
5.8,5.6974053
5.8,5.948211
7.5,6.352671
8.5,5.9441137
5.8,5.948211
5.6,8.050123
5.3,6.2208076
5.9,6.096779
6.0,6.5256205
6.7,6.4196296
6.5,6.171741
5.8,5.781852
5.8,6.212787
5.8,6.0784726
6.2,6.159386
5.8,5.798116
5.8,6.0908723
6.8,6.4621034
6.0,6.576122
6.5,5.9261117
5.9,6.1272507
6.1,6.0789065
5.8,5.963613
5.9,6.235063
5.8,6.0304346
5.4,5.8557343
5.8,5.8397107
5.3,5.6211877
8.3,5.9910417
6.8,6.84812
5.3,6.038612
5.8,5.7728577
5.8,6.0573626
5.8,5.7845173
5.8,5.74743
5.5,5.902792
5.8,5.88503
5.3,6.0605936
6.2,6.391375
6.8,6.447351
5.8,5.766185
5.8,5.8194604
5.8,5.880683
5.8,5.912696
5.8,5.93792
5.8,5.886657
5.8,5.677849
5.8,5.7793803
7.3,6.4710584
5.8,5.8949776
5.8,5.882792
7.7,6.8858924
5.3,5.96533
5.8,6.2034464
5.8,6.2986546
5.8,5.787399
5.8,5.660365
5.8,6.3322387
5.8,5.5685678
6.7,6.326863
6.3,6.0707173
7.6,6.6745396
5.3,5.95133
5.4,6.04036
5.6,6.04036
5.8,5.852455
5.3,6.0902214
5.8,6.070578
5.8,5.7848473
5.8,5.821409
5.8,5.8307724
5.8,5.737484
5.8,5.777133
6.7,6.307631
7.3,6.4758897
5.3,5.930842
6.1,5.850651
6.0,6.901589
5.8,5.654277
7.7,6.181974
5.3,5.898027
6.7,5.69744
7.5,6.245885
5.6,5.736073
7.2,6.8155913
5.6,5.700527
6.7,5.576633
5.6,6.069549
5.6,5.4566126
5.6,5.885448
5.6,5.7241335
5.7,6.0465508
6.3,5.837021
7.8,6.710845
6.2,5.8944464
8.5,7.5946455
7.5,6.1329093
5.7,6.3082786
7.1,6.7675734
6.0,5.9287524
5.6,5.7419467
5.6,5.8182607
5.6,5.579254
5.6,5.7265987
5.6,5.6860995
6.4,5.785004
5.9,5.578278
6.0,5.596928
7.7,7.0093627
7.3,6.0605264
8.0,6.4158416
5.6,5.6954527
5.6,5.4609065
7.0,6.1470623
5.6,5.9072833
5.6,5.7714634
6.3,5.900313
6.9,6.2870693
6.9,6.725611
5.6,5.834002
6.2,5.8065753
6.0,5.890162
6.0,5.890162
5.6,5.9588923
5.6,6.1576715
6.6,6.3156075
7.3,5.7995133
6.6,5.690369
6.5,6.6151376
8.4,5.9426594
5.6,5.7265987
5.5,6.23986
5.7,7.406916
4.9,5.6644025
4.8,5.3685465
5.8,5.5451937
5.5,5.532239
5.8,5.6226997
5.5,5.9989104
5.5,5.7044816
5.8,5.566952
5.5,5.59899
5.5,5.5595994
5.5,5.4250216
5.5,5.76631
7.1,5.8141694
5.5,5.6925426
6.8,5.798316
5.7,5.7373266
7.1,6.4431095
5.5,5.8628554
8.9,7.563054
5.5,5.990731
5.6,6.656835
5.5,6.459949
5.8,5.6131005
5.5,5.6567187
5.5,5.710356
5.5,5.77826
5.5,5.5160003
5.5,5.6950073
5.5,5.655971
5.5,5.753413
5.5,5.5466866
5.5,5.5249205
5.5,6.7400465
5.5,5.813553
5.6,6.1688676
5.5,5.448479
5.5,5.3770194
5.5,6.1773353
5.5,5.875692
5.9,5.621598
5.5,5.7398725
5.5,5.8099422
5.7,6.268775
5.8,5.5027714
8.1,6.616395
5.5,5.8024106
5.5,5.544075
5.5,5.633105
5.5,5.633105
5.5,5.927302
5.5,5.9003763
6.0,6.068634
5.6,5.767923
6.1,5.521028
6.2,6.845541
5.9,5.859098
5.5,5.6950073
6.2,5.6866837
6.7,5.655537
6.5,7.0608325
5.3,5.6425824
5.9,5.774213
5.3,5.972503
5.3,5.6031246
5.3,5.6031246
6.2,5.66513
5.9,5.869822
5.3,5.8148246
5.9,6.0342317
6.9,7.3142467
5.9,5.677295
6.6,5.7093334
5.9,5.8682547
6.1,5.5202994
5.9,5.896128
5.3,5.6400213
7.1,6.164353
6.6,7.1839147
5.9,5.924513
6.6,5.94691
5.6,5.802886
7.7,5.7647214
5.3,5.683603
6.9,6.409515
5.5,5.973199
6.6,5.623481
6.8,7.316509
5.9,5.748801
5.9,5.633199
5.9,5.6434684
7.5,7.4097056
8.7,7.6733975
7.2,6.2564387
7.1,6.2691154
6.8,5.82035
6.1,6.1010747
5.9,5.797333
6.8,5.7237916
8.1,5.827045
7.8,5.775241
7.4,5.6584773
6.9,5.727356
7.8,5.9075117
5.3,6.043552
5.3,5.9470253
